,pct_missing,nobs,r2,r2_adj,bic,r2_pred,mse_pred,mape_pred,const_ci_rng,const_estimate,const_in_target,const_true_beta,x1_ci_rng,x1_estimate,x1_in_target,x1_true_beta,x1:x2_ci_rng,x1:x2_estimate,x1:x2_in_target,x1:x2_true_beta,x2_ci_rng,x2_estimate,x2_in_target,x2_true_beta,action_type,beta_sigma,sample_size,beta_x2/beta_x1,beta_x1:x2/beta_x1,_beta_sigma,_sample_size,_beta_x2/beta_x1,_beta_x1:x2/beta_x1
1,0.1,18.0,0.9338787589858046,0.9197099216256199,85.09367268866707,0.9514237080689457,4.292010468093031,7.0654315173526685,7.407448810016998,10.221044312340691,1,10,14.089285348798985,9.14864668060408,1,10,35.53979416689197,3.0926398642728117,1,1,22.63983029062885,19.815663922108982,1,20.0,drop,0.1,20,2.0,0.1,0.0,0.0,1.0,0.14285714285714285
2,0.2,16.0,0.9420578539239486,0.9275723174049357,77.95170733049389,0.9420893882430853,5.116754325898888,7.936713114364363,8.646650157527887,10.503164762061088,1,10,16.331743532009988,9.17655134537817,1,10,38.07295097704387,1.7080547129751977,1,1,24.886457997797972,19.840917071988812,1,20.0,drop,0.1,20,2.0,0.1,0.0,0.0,1.0,0.14285714285714285
3,0.30000000000000004,14.0,0.947938198034924,0.9323196574454011,66.57587244633221,0.9429958189397714,5.036665667746492,7.987818807896489,8.672553831309529,10.591602969763603,1,10,16.99921510809237,7.182870216572299,1,10,49.45507269935337,5.1530446163943395,1,1,34.773905375694156,19.445506510685703,1,20.0,drop,0.1,20,2.0,0.1,0.0,0.0,1.0,0.14285714285714285
4,0.4,12.0,0.8933008997971231,0.8532887372210443,61.8587819813811,0.9431021482065206,5.027270831133599,8.475128734271106,11.814166978442938,11.27295565339187,1,10,23.962134720715074,7.188276120959605,1,10,65.86190618083721,5.452940443384822,1,1,34.810614722829385,18.41999935079172,1,20.0,drop,0.1,20,2.0,0.1,0.0,0.0,1.0,0.14285714285714285
5,0.5,10.0,0.9043704820345465,0.8565557230518197,51.13272184161613,0.9386387901081547,5.421635631728593,8.508024968981001,16.08662179234993,10.920628688763259,1,10,33.59971675975543,6.429463600543613,1,10,83.12386470221821,5.956768473850929,1,1,43.648863647494025,19.041888796236677,1,20.0,drop,0.1,20,2.0,0.1,0.0,0.0,1.0,0.14285714285714285
6,0.6000000000000001,8.0,0.9922288311703387,0.9864004545480927,22.45221597627755,0.9460592777538387,4.765990472587277,7.885187225107895,5.317414959742681,11.398752079527748,1,10,9.557309446528851,5.974656428291723,1,10,29.97151997033903,13.696458257890328,1,1,15.843684071428813,16.009417834397823,1,20.0,drop,0.1,20,2.0,0.1,0.0,0.0,1.0,0.14285714285714285
7,0.7000000000000001,6.0,0.9611417418322745,0.9028543545806863,26.2327884114669,0.7658614259509394,20.68756528862398,12.532258235334194,42.37039266110992,6.939805027905669,1,10,75.58319101352659,13.19366329577976,1,10,247.4469972646853,19.716881291366946,1,1,110.87109551360996,16.452831053870753,1,20.0,drop,0.1,20,2.0,0.1,0.0,0.0,1.0,0.14285714285714285
0,0.0,50.0,0.8959448653644769,0.8891586609317255,234.14224590961638,0.9141190785373942,3.4909722234136042,7.011318920595384,4.977077544708422,10.29850270538589,1,10,10.337000143610098,9.83130095027822,1,10,17.277151608834778,-0.6628667873260525,1,1,8.652628266062251,20.251663074073264,1,20.0,drop,0.1,50,2.0,0.1,0.0,0.375,1.0,0.14285714285714285
1,0.1,45.0,0.8979348933173473,0.8904667147795923,213.76796975816964,0.911022634241168,3.6168395388240424,7.0970703378763735,5.280221564725796,10.046836894509031,1,10,10.873841591604414,10.000588764596182,1,10,18.3000585391401,-1.2512723884232886,1,1,9.293161276369247,20.861193613062646,1,20.0,drop,0.1,50,2.0,0.1,0.0,0.375,1.0,0.14285714285714285
2,0.2,40.0,0.92293765003014,0.9165157875326517,180.03889722942333,0.9104145513723259,3.641557489778797,7.462464126971683,4.596265017473583,9.879036127041466,1,10,10.095019800912963,12.352025107037244,1,10,16.543611717433553,-3.793429658386973,1,1,8.082444514975954,21.106175099892944,1,20.0,drop,0.1,50,2.0,0.1,0.0,0.375,1.0,0.14285714285714285
3,0.30000000000000004,35.0,0.9060267211095862,0.8969325328298687,166.0637287518424,0.9210862810037319,3.207762520133069,6.696585962942211,5.579361707836412,9.848382999430306,1,10,11.487931474129063,11.649968523992744,1,10,18.686753155326453,-2.7258620790671695,1,1,9.473510348940351,20.476735034920654,1,20.0,drop,0.1,50,2.0,0.1,0.0,0.375,1.0,0.14285714285714285
4,0.4,30.0,0.9028815824868873,0.8916756112353743,144.69255402366878,0.9027961659842701,3.9512371173843617,7.639424032382125,5.907995402570705,10.668118694001539,1,10,12.366554281225454,8.663167856006837,1,10,22.42557165383501,1.9212911412454527,1,1,9.994588194838727,20.114880768301774,1,20.0,drop,0.1,50,2.0,0.1,0.0,0.375,1.0,0.14285714285714285
5,0.5,25.0,0.9482682081656467,0.9408779521893106,109.96775197189247,0.8172478169936449,7.428690607624362,10.09716424171651,5.640443674645368,11.754079997504045,1,10,13.541578220403032,4.026011116957247,1,10,22.72732135379167,4.773664009476945,1,1,10.948997968365731,20.845560767762546,1,20.0,drop,0.1,50,2.0,0.1,0.0,0.375,1.0,0.14285714285714285
6,0.6000000000000001,20.0,0.8554290785351688,0.828322030760513,100.94096610350198,0.9132065997243308,3.5280635603090102,6.571248497324669,9.869725898767129,10.448510724618348,1,10,23.54540309181146,9.2154720521956,1,10,40.742648444620436,0.22060396287036,1,1,18.90316361777296,18.80746937058759,1,20.0,drop,0.1,50,2.0,0.1,0.0,0.375,1.0,0.14285714285714285
7,0.7000000000000001,15.0,0.922380521829932,0.9012115732380953,71.07493270646984,0.913188685712996,3.5287917466735115,7.222325672142689,9.790423668433814,9.562917669576693,1,10,17.98665844845673,11.578431789385338,1,10,31.833559173678573,-0.851200490561065,1,1,15.168829408217114,21.068581178037896,1,20.0,drop,0.1,50,2.0,0.1,0.0,0.375,1.0,0.14285714285714285
0,0.0,100.0,0.9386690637879682,0.9367524720313423,426.1959755078686,0.9575679301082027,2.360427983026617,5.5084167605118335,2.62235363009691,9.167127484154808,1,10,4.9703194575983325,10.937306249760683,1,10,8.725965440849487,-1.0661377378884112,1,1,4.516814971541756,21.923727152676,1,20.0,drop,0.1,100,2.0,0.1,0.0,1.0,1.0,0.14285714285714285
1,0.1,90.0,0.9389022815004582,0.9367709657388462,379.23740444909134,0.958074061115321,2.3322727269826418,5.485261577840013,2.775058089595813,9.357131093924277,1,10,5.0169062148056405,10.722236343574494,1,10,8.668150019654778,-1.2032015190335645,1,1,4.611907524988887,21.88385483287007,1,20.0,drop,0.1,100,2.0,0.1,0.0,1.0,1.0,0.14285714285714285
2,0.2,80.0,0.941135459299998,0.9388118590092084,334.71139391572353,0.9589792221708332,2.2819200694284603,5.36846723036787,2.7992242696985947,10.110784586052318,1,10,5.2076351329454695,9.316197034820881,1,10,8.872209176890188,0.6917204189494797,1,1,4.74672842232922,20.6204904507011,1,20.0,drop,0.1,100,2.0,0.1,0.0,1.0,1.0,0.14285714285714285
3,0.30000000000000004,70.0,0.9538902468751932,0.9517943490058838,286.9165195650133,0.9549003228191317,2.5088226974232013,5.682695643090547,2.8391455781078347,9.346629076808977,1,10,5.443982000250539,9.437019460305285,1,10,9.433534401071727,1.0063092061382224,1,1,4.921218425712212,21.770904249392817,1,20.0,drop,0.1,100,2.0,0.1,0.0,1.0,1.0,0.14285714285714285
4,0.4,60.0,0.9402439904476579,0.9370427756502111,262.93225344049483,0.9554150396025787,2.4801898284144555,5.727308588725171,3.3480383155424933,8.975179642992158,1,10,7.357065225179742,12.316494016592802,1,10,12.840049048410064,-2.919877255979684,1,1,6.137476643900605,21.842651662447842,1,20.0,drop,0.1,100,2.0,0.1,0.0,1.0,1.0,0.14285714285714285
5,0.5,50.0,0.9499284223511882,0.9466628846784396,215.7764794939723,0.9559672365167282,2.449471999856405,5.633974217482452,3.3260857222063116,9.46935822399486,1,10,6.532303795357738,10.39633213741931,1,10,11.073896147040719,-1.2829386704544383,1,1,5.672537769053811,22.490563710502578,1,20.0,drop,0.1,100,2.0,0.1,0.0,1.0,1.0,0.14285714285714285
6,0.6000000000000001,40.0,0.9085770295379039,0.9009584486660626,187.54197382554221,0.9531882791688587,2.6040609394079173,6.023697299655395,5.408522445193963,9.078860780199552,1,10,9.20744781160968,12.891504578375914,1,10,15.326517855683884,-4.392898796649384,1,1,8.690336084344942,22.326742753349524,1,20.0,drop,0.1,100,2.0,0.1,0.0,1.0,1.0,0.14285714285714285
7,0.7000000000000001,30.0,0.9319286417440408,0.9240742542529685,133.45016789082015,0.942305696513955,3.2094415558081697,6.299769979678707,5.913313198889356,8.759594682517697,1,10,10.303204381416407,8.954174929419153,1,10,19.601093285232775,2.9500254179079093,1,1,9.787660890894749,21.900325216228875,1,20.0,drop,0.1,100,2.0,0.1,0.0,1.0,1.0,0.14285714285714285
0,0.0,20.0,0.5306533013278925,0.44265079532687235,131.51958843490522,0.5205313769623534,39.64771190810693,29.438399296326594,17.714744906479815,12.78026638681512,1,10,29.237674928607333,2.48805506764095,1,10,90.28053846510738,19.466429696039263,1,1,32.44974721879788,14.789310787428198,1,20.0,drop,0.3,20,2.0,0.1,1.0,0.0,1.0,0.14285714285714285
1,0.1,18.0,0.5241974513226512,0.4222397623203622,117.60482689958074,0.49293486231516215,41.92969368924588,31.271594879101972,18.778824837370863,15.563218016732549,1,10,30.002109675575742,-0.40626406892086475,1,10,99.82310742726676,16.557548238488877,1,1,33.209440455318386,13.160224506253043,1,20.0,drop,0.3,20,2.0,0.1,1.0,0.0,1.0,0.14285714285714285
2,0.2,16.0,0.5166812219185271,0.3958515273981589,107.27498032373309,0.4108367662060074,48.71846256033063,32.135537414087366,19.714290343017197,14.386841628228543,1,10,35.75789193950865,-2.232731917477837,1,10,117.39403742069392,24.116048552379052,1,1,36.72454237909742,12.730388679596754,1,20.0,drop,0.3,20,2.0,0.1,1.0,0.0,1.0,0.14285714285714285
3,0.30000000000000004,14.0,0.42376503710250424,0.2508945482332555,96.212754411578,0.41764305000406354,48.1556445442517,34.36843368351078,26.538109684565953,16.547774988012364,1,10,45.03129921121188,-5.143738931221636,1,10,126.40063866943382,34.03237407904405,1,1,45.40907548165723,8.612550493520454,1,20.0,drop,0.3,20,2.0,0.1,1.0,0.0,1.0,0.14285714285714285
4,0.4,12.0,0.7376188600091257,0.6392259325125478,75.40027328157564,-0.7482798524343877,144.56690718346306,40.77198325285427,32.942475202844754,-5.0339731246988695,1,10,49.6056688995146,28.449411100757473,1,10,170.5042475148128,-61.71344333087873,1,1,68.64518853045007,53.540860603855485,1,20.0,drop,0.3,20,2.0,0.1,1.0,0.0,1.0,0.14285714285714285
5,0.5,10.0,0.7994433477707467,0.69916502165612,63.349577452271305,0.23024889724781905,63.651443486573726,25.390731701396106,40.16043567507796,-1.5095688990318283,1,10,75.62441216221679,23.030356246046765,1,10,201.78962869500347,-25.86960823193681,1,1,81.65116351109214,41.9272031848834,1,20.0,drop,0.3,20,2.0,0.1,1.0,0.0,1.0,0.14285714285714285
6,0.6000000000000001,8.0,0.9428111881092511,0.8999195791911895,38.81891312245944,0.35668121753543536,53.19663587293072,28.57651639550064,17.672324623833624,8.674817458662954,1,10,35.21098507327373,4.140031245137797,1,10,151.86625167568857,16.055179507863315,1,1,42.23886464794879,21.924846069540976,1,20.0,drop,0.3,20,2.0,0.1,1.0,0.0,1.0,0.14285714285714285
7,0.7000000000000001,6.0,0.7489745905331731,0.37243647633293264,42.07615194444474,-4.236854365665209,433.0404185349659,58.784385910082634,188.97034813432182,-6.230522774158539,1,10,1593.1572059760006,105.33955131422002,1,10,1983.9590301123944,-74.68403035674004,1,1,231.68526728968445,33.19327890916962,1,20.0,drop,0.3,20,2.0,0.1,1.0,0.0,1.0,0.14285714285714285
0,0.0,50.0,0.5206507966872764,0.4893888921234031,336.74011578750384,0.4510525668177888,51.07973307089937,40.12929305383228,18.360499669753352,11.248396507578127,1,10,30.294646402776355,9.963689274356854,1,10,45.35566911801172,0.8690648471234645,1,1,27.081204922291278,19.62396421252386,1,20.0,drop,0.3,50,2.0,0.1,1.0,0.375,1.0,0.14285714285714285
1,0.1,45.0,0.5139953249129925,0.4784340072236992,308.2941176613737,0.4446866675215556,51.6720820230073,40.42039747862845,20.051307103189522,11.203048632691033,1,10,34.36506359623827,10.188027502625365,1,10,50.99544861745475,1.046727776039883,1,1,29.77793846808018,19.63221903803521,1,20.0,drop,0.3,50,2.0,0.1,1.0,0.375,1.0,0.14285714285714285
2,0.2,40.0,0.5116301763078227,0.47093269100014135,265.04301873862084,0.5017139798949788,46.36567248776431,35.78942628884072,19.51626519486339,8.34006992692379,1,10,30.981250068963682,15.419222417707683,1,10,50.513332469482435,-11.54902016214087,1,1,30.703515096906518,24.849254883553293,1,20.0,drop,0.3,50,2.0,0.1,1.0,0.375,1.0,0.14285714285714285
3,0.30000000000000004,35.0,0.4544117650661432,0.40161290362093127,244.32527608331773,0.4490598514015235,51.265155873514644,40.66639039035906,27.78894936729116,11.69421978942001,1,10,49.098383319622386,9.354599525813878,1,10,70.8869056862411,-0.22715573001400483,1,1,39.72557596439063,20.04142030284504,1,20.0,drop,0.3,50,2.0,0.1,1.0,0.375,1.0,0.14285714285714285
4,0.4,30.0,0.4325916990898916,0.36712151052334063,215.09411985530085,0.43103591577150846,52.94228881050871,42.115621929224126,26.422783333332966,11.302770422160293,1,10,50.34782022541793,12.340280078107858,1,10,70.8277022430617,-4.832948983179987,1,1,37.74143328956043,21.253061590005927,1,20.0,drop,0.3,50,2.0,0.1,1.0,0.375,1.0,0.14285714285714285
5,0.5,25.0,0.258773266134395,0.15288373272502287,165.0241143094677,0.4234961330904017,53.643867984549026,40.92839488068929,28.911007262350083,13.70011299065606,1,10,45.87924431315542,9.206946020818943,1,10,70.62245911232954,-8.196690567344104,1,1,40.36505110979978,17.51865903536507,1,20.0,drop,0.3,50,2.0,0.1,1.0,0.375,1.0,0.14285714285714285
6,0.6000000000000001,20.0,0.5711010134549317,0.49068245347773143,140.0363525650454,0.46456853921516217,49.82206754498679,37.45428006598874,31.17381552575487,8.060987507191626,1,10,51.6776912470701,10.623891759714564,1,10,78.0368876428548,-3.57810871059084,1,1,44.71056831583712,26.816363462592967,1,20.0,drop,0.3,50,2.0,0.1,1.0,0.375,1.0,0.14285714285714285
7,0.7000000000000001,15.0,0.7902013099133688,0.7329834853442876,100.29719153432418,0.44383186230510774,51.751621919989155,39.61427919942608,22.805591994753044,11.717360978148367,1,10,43.33151989852459,5.103094751406487,1,10,67.62406069871027,11.82429349867519,1,1,41.134840957202954,16.223549611607396,1,20.0,drop,0.3,50,2.0,0.1,1.0,0.375,1.0,0.14285714285714285
0,0.0,100.0,0.5371290400195002,0.5226643225201096,641.1397413594098,0.5978119915965514,36.74669867534331,286.40983905893484,9.00028366352662,8.391235930477984,1,10,14.96756298530785,15.319513658703954,1,10,26.681509185591416,-13.106751948108496,0,1,14.837947540744118,25.471093263181114,1,20.0,drop,0.3,100,2.0,0.1,1.0,1.0,1.0,0.14285714285714285
1,0.1,90.0,0.5289186763131271,0.5124856068821896,583.1912263323911,0.6114669470871892,35.499086801405134,285.9794804250768,9.706644543110713,8.514901455202386,1,10,16.2114408321206,14.566495140797123,1,10,30.01026367910039,-11.238117906237903,1,1,16.362078404719554,25.299829335302384,1,20.0,drop,0.3,100,2.0,0.1,1.0,1.0,1.0,0.14285714285714285
2,0.2,80.0,0.5105973043244056,0.49127877686352694,504.87898867987803,0.5631567224661372,39.91304552219112,315.33349500426397,9.853274809030218,9.876043808267992,1,10,16.508434044677937,14.196316338924765,1,10,28.832185216772665,-13.331512444288794,1,1,15.47682521415156,23.68322139514403,1,20.0,drop,0.3,100,2.0,0.1,1.0,1.0,1.0,0.14285714285714285
3,0.30000000000000004,70.0,0.5814125107072377,0.5623858066484757,449.7557226834531,0.61647148152749,35.04183766606136,264.4880418674915,10.998678401419447,7.288889580087567,1,10,18.016968389473803,16.122200805130273,1,10,31.950929415444605,-11.787136543940413,1,1,17.636364334156777,25.923475525055114,1,20.0,drop,0.3,100,2.0,0.1,1.0,1.0,1.0,0.14285714285714285
4,0.4,60.0,0.5298853421810121,0.5047006283692806,392.37980155280763,0.6357983364936872,33.27600153732107,310.9394472065655,12.416039361745963,10.199156344438846,1,10,20.069878188631854,11.719221365671093,1,10,40.249696693278764,-2.657619670437832,1,1,23.41483522346756,21.311312438715,1,20.0,drop,0.3,100,2.0,0.1,1.0,1.0,1.0,0.14285714285714285
5,0.5,50.0,0.5003566749220645,0.46777124067785125,325.269241569388,0.5823719554197949,38.157407958238004,299.7807782531527,13.322288777376045,8.842722154897874,1,10,21.619068027464927,16.513006359468886,1,10,36.819723992886736,-10.18534402385193,1,1,20.73766497751828,21.300691761825256,1,20.0,drop,0.3,100,2.0,0.1,1.0,1.0,1.0,0.14285714285714285
6,0.6000000000000001,40.0,0.42481009661441815,0.3768776046656197,258.8693421101667,0.5673505581420831,39.529867474467494,313.75090974638937,18.787028854491233,10.045284899877153,1,10,29.947491921450393,13.142900649956587,1,10,52.472579011395624,-9.860896449301972,1,1,29.5836707831629,21.975458726814985,1,20.0,drop,0.3,100,2.0,0.1,1.0,1.0,1.0,0.14285714285714285
7,0.7000000000000001,30.0,0.6206600699537033,0.5768900780252844,197.36182284607548,0.5509574409206073,41.02765688215881,230.2096646483994,17.557333624826317,5.56034052237303,1,10,30.67021897478936,16.801003451804515,1,10,50.43144182986434,-18.68012772249393,1,1,27.18875922852378,30.286137341912166,1,20.0,drop,0.3,100,2.0,0.1,1.0,1.0,1.0,0.14285714285714285
0,0.0,20.0,0.9362577244981171,0.924306047841514,90.11548716061002,0.8733811186172491,4.247107579972566,6.549063354840278,10.14820018276815,6.619994847740639,1,10,15.902935866784603,14.152010211253561,1,10,30.172120130609102,-4.018159293434934,1,5,18.7972406905974,26.766402710039007,1,20.0,mean,0.1,20,2.0,0.5,0.0,0.0,1.0,0.7142857142857142
1,0.1,20.0,0.9051545270017972,0.8873710008146342,98.06350634325759,0.923612272074464,2.562231594107437,5.597580829419643,10.389620325969691,10.422530363678783,1,10,16.910958232960127,8.290410500671186,1,10,29.09835296872125,8.206730633628911,1,5,18.665175107619845,19.551706147637148,1,20.0,mean,0.1,20,2.0,0.5,0.0,0.0,1.0,0.7142857142857142
2,0.2,20.0,0.9270089328196406,0.9133231077233233,92.82526832399884,0.9131164856717948,2.9142859915381014,4.990978147965271,8.237403836747184,9.566159995895877,1,10,12.759268143877653,9.707050270533276,1,10,21.751513737304286,7.866584377428165,1,5,14.036075655446057,19.23566309379016,1,20.0,mean,0.1,20,2.0,0.5,0.0,0.0,1.0,0.7142857142857142
3,0.30000000000000004,20.0,0.9118185721740236,0.895284554456653,96.6064544380983,0.8702364861929347,4.352586257873385,6.107563054116397,8.828505480406342,10.6562284242208,1,10,13.138956493918187,7.499128575610765,1,10,20.607058098605506,12.832732727191747,1,5,14.076236728574472,16.67370529537652,1,20.0,mean,0.1,20,2.0,0.5,0.0,0.0,1.0,0.7142857142857142
4,0.4,20.0,0.9193520437452863,0.9042305519475275,94.82039626520846,0.831275754164763,5.659424689164958,6.879927059015051,8.245774068615269,10.34031469236708,1,10,13.78945220777775,9.139974670358473,1,10,18.70800854834529,13.298402636173595,1,5,12.969121771482456,16.320722204106186,1,20.0,mean,0.1,20,2.0,0.5,0.0,0.0,1.0,0.7142857142857142
5,0.5,20.0,0.89157436413625,0.8712445574117968,100.73981808369697,0.884255999508896,3.8823374243541773,5.74172855719662,9.042958335121362,12.597939163301373,1,10,15.904112493502929,4.997837941409987,1,10,22.889140243337714,15.455673024394972,1,5,15.170004613235795,14.911115442310642,1,20.0,mean,0.1,20,2.0,0.5,0.0,0.0,1.0,0.7142857142857142
6,0.6000000000000001,20.0,0.883406055846074,0.8615446913172129,102.19247371137402,0.8840735230259275,3.888458132778694,6.119451852405662,14.872488001145655,12.539193678121215,1,10,24.76150963138558,4.251260223730796,1,10,23.82736839197358,17.23417337038385,0,5,19.137921520496462,15.132961385802027,1,20.0,mean,0.1,20,2.0,0.5,0.0,0.0,1.0,0.7142857142857142
7,0.7000000000000001,20.0,0.8800209766640358,0.8575249097885425,102.76486543799066,0.8876927133527104,3.767061619854381,5.946513611401151,11.970286266665461,14.285071710328548,1,10,18.365572733639404,1.0915796465938072,1,10,26.603385399246747,18.554022659372563,0,5,17.211102703085057,13.504971529441972,1,20.0,mean,0.1,20,2.0,0.5,0.0,0.0,1.0,0.7142857142857142
